traffic,retry_attempt,retry_interval,cb,pc_succ_req,pc_fail_req,pc_cb_req,pc_c_rt,f_succ_req,f_fail_req,f_cb_req,f_c_rt,pc_retried_req
19,1,0.005,20,97.951,3.6,0.0,0.00495672190902072,18.2,3.6,0,0.0593749999999999,4.599
19,1,0.005,20,128.064,0.4,0.0,0.006992496623480616,20.4,0.8,0,0.05666666666666653,2.201
19,1,0.005,20,107.2,3.0,0.0,0.0048889632107023415,15.2,2.6,0,0.07687499999999996,5.2
19,1,0.005,20,118.4,1.2,0.0,0.008977272727272697,19.0,1.2000000000000002,0,0.06999999999999994,2.8
19,1,0.005,20,101.0,2.4000000000000004,0.0,0.007512500000000006,15.2,3.6,0,0.08718749999999995,5.0
19,1,0.005,20,112.477,1.995,0.0,0.013910217759617148,19.4,0.6000000000000001,0,0.04944256756756756,2.992
19,1,0.005,20,108.331,1.8079999999999998,0.0,0.004916544799767943,18.6,3.0,0,0.0708333333333332,3.012
19,1,0.005,20,124.6,1.6,0.0,0.004926223776223775,20.2,1.8,0,0.04909615384615384,2.2
19,1,0.005,20,109.0,2.8,0.0,0.004906953642384106,18.2,2.4,0,0.08374999999999995,4.4
19,1,0.005,20,115.6,3.2,0.0,0.010705882352941037,16.0,3.2,0,0.07208333333333325,6.2
19,1,0.005,20,102.0,4.0,0.0,0.00982142857142853,20.2,3.6,0,0.06999999999999994,6.6
19,1,0.005,20,128.6,1.4,0.0,0.009291666666666686,17.8,2.6,0,0.06392857142857133,3.0
19,1,0.005,20,107.4,2.6,0.0,0.004991023339317773,16.6,0.8,0,0.0820833333333334,4.8
19,1,0.005,20,136.8,0.8,0.0,0.004965560165975104,24.8,3.4000000000000004,0,0.057142857142856995,2.0
19,1,0.005,20,114.8,4.2,0.0,0.0072205882352941,18.0,2.4000000000000004,0,0.07649999999999997,7.4
19,1,0.005,20,123.2,1.6,0.0,0.00886249999999997,19.2,1.6,0,0.048933823529411766,3.2
19,1,0.005,20,124.4,2.5999999999999996,0.0,0.0049197898423817875,19.6,3.4,0,0.09285714285714287,4.2
19,1,0.005,20,114.8,1.6,0.0,0.009903846153846131,19.8,0.4,0,0.04936538461538462,3.2
19,1,0.005,20,103.0,1.2,0.0,0.004906854130052723,15.4,0.8,0,0.06850000000000009,3.4
19,1,0.005,20,109.2,0.8,0.0,0.005541666666666676,19.2,2.4,0,0.049814189189189194,2.0
19,1,0.005,20,104.6,4.2,0.0,0.0049858347386172,13.8,3.1999999999999997,0,0.07428571428571427,7.4
19,1,0.005,20,109.8,0.6,0.0,0.008125000000000028,19.6,0.4,0,0.051999999999999956,1.6
19,1,0.005,20,107.0,2.2,0.0,0.004924482758620689,17.0,3.2,0,0.04995535714285714,3.4
19,1,0.005,50,110.6,1.2,0.0,0.006416666666666737,18.6,2.0,0,0.049384920634920636,2.2
19,1,0.005,50,108.8,3.0,0.0,0.0050833333333332965,17.4,2.0,0,0.08124999999999996,4.8
19,1,0.005,50,111.4,2.0,0.0,0.008339285714285726,21.2,2.2,0,0.07062499999999998,5.0
19,1,0.005,50,126.0,2.0,0.0,0.005818181818181756,17.8,1.7999999999999998,0,0.08050000000000006,4.8
19,1,0.005,50,113.8,1.0,0.0,0.007600000000000016,17.2,0.6,0,0.049675000000000004,3.0
19,1,0.005,50,97.8,2.8,0.0,0.004996551724137932,16.8,2.6,0,0.04953947368421052,4.8
19,1,0.005,50,124.8,0.8,0.0,0.00497037037037037,19.2,1.2000000000000002,0,0.049791666666666665,1.4
19,1,0.005,50,87.8,3.4000000000000004,0.0,0.00513333333333333,13.8,4.6,0,0.07428571428571427,5.4
19,1,0.005,50,102.4,2.0,0.0,0.017285714285714328,16.2,0.2,0,0.04943014705882352,3.6
19,1,0.005,50,104.6,2.4000000000000004,0.0,0.004883266932270916,17.2,4.2,0,0.06833333333333333,3.6
19,1,0.005,50,113.2,2.2,0.0,0.006374999999999884,21.2,1.4,0,0.048311688311688306,2.4
19,1,0.005,50,110.6,5.199999999999999,0.0,0.004928709677419354,14.6,4.8,0,0.08458333333333329,6.8
19,1,0.005,50,103.8,0.8,0.0,0.015203125000000015,19.6,1.7999999999999998,0,0.04977941176470587,1.6
19,1,0.005,50,117.0,2.6,0.0,0.006949999999999985,16.6,1.2000000000000002,0,0.08406249999999997,4.4
19,1,0.005,50,104.2,0.8,0.0,0.004991844660194174,17.0,1.4,0,0.0654166666666667,1.6
19,1,0.005,50,99.4,4.199999999999999,0.0,0.004993089430894309,17.8,3.6,0,0.0785000000000001,5.4
19,1,0.005,50,111.4,0.2,0.0,0.009016666666666662,16.2,0.6000000000000001,0,0.04908730158730158,1.6
19,1,0.005,50,103.6,4.2,0.0,0.0049079107505071,16.4,4.0,0,0.08199999999999995,6.0
19,1,0.005,50,102.0,1.0,0.0,0.014499999999999947,17.2,0.8,0,0.04950980392156863,2.4
19,1,0.005,50,107.8,4.0,0.0,0.004923282442748091,18.2,4.0,0,0.05999999999999989,5.8
19,1,0.005,50,112.8,1.4,0.0,0.011049999999999904,19.6,1.2,0,0.049246031746031746,2.8
19,1,0.005,50,110.4,3.2,0.0,0.004958608695652174,14.2,3.8,0,0.08625,5.2
19,1,0.005,50,104.4,1.7999999999999998,0.0,0.01,18.2,1.2,0,0.04952586206896551,2.4
19,1,0.005,50,114.8,3.4000000000000004,0.0,0.0049305605786618455,19.0,4.2,0,0.083,4.8
19,1,0.005,50,135.6,1.4,0.0,0.007399999999999914,23.4,1.6,0,0.049172077922077916,2.6
19,1,0.005,500,122.0,2.4,0.0,0.004964595103578155,17.0,3.0,0,0.0847222222222222,4.2
19,1,0.005,500,110.0,2.2,0.0,0.00961607142857141,19.4,3.6,0,0.07277777777777777,4.2
19,1,0.005,500,110.0,4.8,0.0,0.009874999999999995,17.8,4.2,0,0.04905769230769231,7.4
19,1,0.005,500,111.6,1.6,0.0,0.008305555555555542,17.2,0.0,0,0.04990909090909091,1.2
19,1,0.005,500,113.8,2.2,0.0,0.004933195876288659,21.8,2.8000000000000003,0,0.08999999999999997,4.8
19,1,0.005,500,139.2,2.8,0.0,0.008722222222222199,21.2,2.4,0,0.04894345238095238,4.2
19,1,0.005,500,108.6,2.6,0.0,0.004981492537313432,15.2,3.0,0,0.049555084745762715,3.8
19,1,0.005,500,101.4,0.6,0.0,0.004954935622317597,17.0,0.0,0,0.04985576923076923,0.6
19,1,0.005,500,102.8,1.4,0.0,0.0053152173913043384,17.8,1.6,0,0.09305555555555554,2.8
19,1,0.005,500,138.0,1.7999999999999998,0.0,0.004965217391304348,20.4,1.6,0,0.04962962962962963,3.4
19,1,0.005,500,105.8,4.0,0.0,0.004973543307086615,18.2,4.8,0,0.07843749999999997,6.8
19,1,0.005,500,122.4,1.6,0.0,0.014424999999999973,17.6,1.0,0,0.04932539682539682,2.8
19,1,0.005,500,93.2,3.0,0.0,0.004967112810707457,16.0,2.8,0,0.06874999999999999,4.0
19,1,0.005,500,89.4,0.0,0.0,0.009138888888888882,17.8,0.0,0,0.07999999999999997,1.8
19,1,0.005,500,114.2,1.4,0.0,0.006943181818181799,16.0,1.7999999999999998,0,0.07892857142857145,4.4
19,1,0.005,500,108.4,1.2,0.0,0.004977494692144374,19.8,1.2,0,0.05916666666666674,1.8
19,1,0.005,500,105.4,4.2,0.0,0.004979426644182125,16.2,5.6,0,0.09916666666666654,5.8
19,1,0.005,500,120.6,2.8,0.0,0.01626999999999995,17.6,1.2,0,0.05499999999999989,5.2
19,1,0.005,500,112.8,3.0,0.0,0.004945038167938931,18.0,3.8000000000000003,0,0.10599999999999987,4.8
19,1,0.005,500,112.6,1.8,0.0,0.008466666666666673,17.8,1.4,0,0.06899999999999994,4.0
19,1,0.005,500,89.2,2.8,0.0,0.00677500000000002,14.4,2.2,0,0.05500000000000004,4.0
19,1,0.005,500,121.6,1.4,0.0,0.004956277056277057,21.0,1.5999999999999999,0,0.05708333333333339,2.4
19,1,0.005,500,109.4,3.2,0.0,0.0049366013071895426,16.8,4.2,0,0.05999999999999989,4.8
19,1,0.005,500,113.2,1.6,0.0,0.011776315789473647,19.2,0.6000000000000001,0,0.04936619718309859,2.4
19,1,0.005,500,99.8,2.0,0.0,0.004903050847457628,15.2,2.0,0,0.07349999999999994,3.8
19,1,0.005,1000,113.8,1.8,0.0,0.004916187050359712,18.6,0.8,0,0.049097222222222216,2.8
19,1,0.005,1000,102.4,2.8000000000000003,0.0,0.004959541984732824,18.0,3.4,0,0.05499999999999989,3.8
19,1,0.005,1000,112.2,1.6,0.0,0.005807692307692313,18.0,0.6,0,0.04955769230769231,3.2
19,1,0.005,1000,109.6,2.2,0.0,0.004968209255533199,16.6,3.6,0,0.06499999999999996,3.2
19,1,0.005,1000,105.6,3.4000000000000004,0.0,0.006653846153846129,17.8,1.5999999999999999,0,0.049305555555555554,4.4
19,1,0.005,1000,125.8,2.0,0.0,0.007466666666666661,16.6,3.2,0,0.07642857142857143,4.0
19,1,0.005,1000,101.2,1.2,0.0,0.00842187500000001,19.8,1.2,0,0.06375000000000014,3.8
19,1,0.005,1000,113.4,2.2,0.0,0.006410714285714273,16.6,2.6,0,0.09795454545454545,5.4
19,1,0.005,1000,107.0,2.0,0.0,0.007886363636363624,18.6,0.8,0,0.0708333333333332,4.0
19,1,0.005,1000,111.8,1.6,0.0,0.0049769087523277465,16.6,2.8,0,0.07850000000000001,3.4
19,1,0.005,1000,100.6,2.2,0.0,0.008066666666666649,18.6,0.8,0,0.049407894736842095,3.4
19,1,0.005,1000,97.6,1.6,0.0,0.004959329140461216,15.0,2.4,0,0.04920673076923077,2.4
19,1,0.005,1000,127.8,2.0,0.0,0.004975600739371535,19.4,0.8,0,0.04897727272727272,3.2
19,1,0.005,1000,123.0,2.0,0.0,0.008458333333333318,19.2,4.4,0,0.12499999999999993,4.6
19,1,0.005,1000,94.8,1.7999999999999998,0.0,0.004996928982725528,17.2,1.0,0,0.04933035714285714,2.4
19,1,0.005,1000,115.8,2.4000000000000004,0.0,0.004952,16.2,2.4,0,0.049583333333333326,3.4
19,1,0.005,1000,126.2,3.0,0.0,0.007230769230769175,23.6,2.6,0,0.07225000000000001,5.6
19,1,0.005,1000,128.0,1.2,0.0,0.008033333333333345,17.6,1.5999999999999999,0,0.06642857142857143,4.2
19,1,0.005,1000,93.4,0.8,0.0,0.004901604278074867,19.2,0.2,0,0.07777777777777777,1.8
19,1,0.005,1000,94.4,2.8000000000000003,0.0,0.004928378378378379,14.4,3.4,0,0.05333333333333327,3.6
19,1,0.005,1000,104.0,1.4,0.0,0.012812499999999994,16.0,1.4,0,0.04967105263157894,3.4
19,1,0.005,1000,98.2,2.6,0.0,0.004971709233791748,17.2,2.8000000000000003,0,0.056249999999999856,4.0
19,1,0.005,1000,123.4,1.6,0.0,0.004970370370370371,17.0,0.4,0,0.04858490566037736,2.6
19,1,0.005,1000,119.0,2.0,0.0,0.00491438127090301,20.8,3.5999999999999996,0,0.09399999999999994,4.0
19,1,0.005,1000,104.8,1.0,0.0,0.00703124999999998,18.8,0.0,0,0.06857142857142853,2.8
19,1,0.01,1,116.0,1.2,2.4,0.004967901234567903,16.4,4.4,0,0.054374999999999916,3.6
19,1,0.01,1,100.0,1.0,3.4,0.004974291115311908,18.0,3.4,0,0.04881147540983607,2.8
19,1,0.01,1,102.2,1.4,4.8,0.0049554140127388525,15.2,6.0,0,0.08499999999999998,3.6
19,1,0.01,1,100.4,0.8,3.0,0.005846153846153862,17.0,4.4,0,0.04911764705882353,2.6
19,1,0.01,1,81.8,1.0,4.2,0.006788461538461528,14.0,5.6,0,0.04976063829787234,3.0
19,1,0.01,1,101.6,1.6,2.4,0.00671875000000002,15.2,3.2,0,0.05249999999999995,3.2
19,1,0.01,1,102.0,0.6000000000000001,3.2,0.004948195329087048,15.8,4.4,0,0.06899999999999994,2.0
19,1,0.01,1,90.2,1.2,2.0,0.004939662447257384,15.8,3.2,0,0.04925,2.6
19,1,0.01,1,110.0,1.0,4.4,0.004979910714285714,14.0,6.2,0,0.08049999999999997,2.8
19,1,0.01,1,105.4,1.6,3.2,0.0049899280575539575,20.0,3.8,0,0.048903846153846145,4.2
19,1,0.01,1,110.0,2.0,5.2,0.004950390625,16.2,7.199999999999999,0,0.05,4.4
19,1,0.01,1,99.2,0.8,3.2,0.00724999999999998,16.0,4.4,0,0.048649193548387086,2.6
19,1,0.01,1,111.4,1.8,4.4,0.004937549407114624,16.6,6.2,0,0.07,3.8
19,1,0.01,1,99.0,0.6000000000000001,3.0,0.005638888888888882,17.2,2.8,0,0.05549999999999997,2.4
19,1,0.01,1,104.2,1.2,2.0,0.004997148676171079,15.756,3.59,0,0.04903061224489795,2.4
19,1,0.01,1,99.0,0.8,3.2,0.0049471458773784355,15.243,4.211,0,0.04840277777777779,2.4
19,1,0.01,1,109.0,0.8,4.4,0.004928740157480314,16.8,4.8,0,0.07083333333333335,2.2
19,1,0.01,1,82.2,0.8,2.0,0.0049982646420824286,15.6,3.0,0,0.04855769230769231,1.6
19,1,0.01,1,103.2,1.6,3.6,0.005527777777777755,14.8,5.2,0,0.04927631578947368,3.4
19,1,0.01,1,99.8,1.0,3.4,0.0060735294117647345,18.2,4.2,0,0.06892857142857135,3.6
19,1,0.01,1,100.6,0.8,5.2,0.004991666666666667,14.0,5.2,0,0.06749999999999999,3.8
19,1,0.01,1,102.2,1.6,4.0,0.007194444444444445,17.2,6.199999999999999,0,0.049555084745762715,4.0
19,1,0.01,1,96.2,1.0,5.0,0.0064374999999999944,13.2,6.0,0,0.04919270833333333,3.4
19,1,0.01,1,94.6,0.4,4.6,0.00498639175257732,16.0,4.0,0,0.048686440677966104,1.6
19,1,0.01,1,105.8,0.4,2.6,0.004932461873638344,14.8,5.0,0,0.06399999999999997,2.0
19,1,0.01,5,88.2,2.4,0.0,0.0048841046277666,17.2,0.4,0,0.048913934426229516,2.6
19,1,0.01,5,127.0,0.4,0.0,0.005984375000000014,17.0,2.2,0,0.08,1.2
19,1,0.01,5,107.2,1.7999999999999998,0.0,0.004954576271186442,19.6,0.2,0,0.07111111111111104,5.2
19,1,0.01,5,117.2,1.4,0.0,0.008749999999999983,17.0,2.2,0,0.08104166666666665,1.6
19,1,0.01,5,110.4,2.4,0.0,0.005101851851851851,20.4,1.2,0,0.04907051282051283,3.4
19,1,0.01,5,111.6,0.4,0.0,0.008156249999999992,16.8,2.4,0,0.07874999999999992,1.0
19,1,0.01,5,96.8,3.2,0.0,0.005508620689655162,17.6,0.4,0,0.04898706896551724,4.2
19,1,0.01,5,130.2,1.0,0.0,0.009210937500000007,18.0,3.8,0,0.06892857142857135,1.4
19,1,0.01,5,109.6,5.6000000000000005,0.0,0.005830000000000012,19.8,0.4,0,0.06083333333333326,6.8
19,1,0.01,5,119.2,1.6,0.0,0.0294852941176471,16.0,5.8,0,0.08711538461538458,3.0
19,1,0.01,5,114.6,1.2,0.0,0.0051979166666666346,21.6,1.6,0,0.048936567164179094,2.6
19,1,0.01,5,111.2,0.0,0.0,0.005236842105263167,16.4,0.8,0,0.08083333333333328,1.2
19,1,0.01,5,106.8,3.0,0.0,0.00499,19.8,0.2,0,0.05666666666666653,5.0
19,1,0.01,5,91.4,0.8,0.0,0.025170454545454392,14.2,3.2,0,0.08874999999999997,2.0
19,1,0.01,5,119.0,2.8000000000000003,0.0,0.006333333333333329,18.6,0.8,0,0.051999999999999956,4.4
19,1,0.01,5,117.0,2.2,0.0,0.009590909090909107,17.6,3.1999999999999997,0,0.05700000000000003,3.0
19,1,0.01,5,94.0,2.4000000000000004,0.0,0.004988492063492063,17.4,1.7999999999999998,0,0.04943014705882352,3.0
19,1,0.01,5,127.8,1.6,0.0,0.008057692307692266,17.6,3.5999999999999996,0,0.07041666666666661,3.4
19,1,0.01,5,113.0,4.0,0.0,0.005224999999999955,22.0,0.6,0,0.08285714285714285,6.8
19,1,0.01,5,105.8,0.8,0.0,0.027314814814814813,15.0,4.0,0,0.07833333333333328,1.6
19,1,0.01,5,119.4,4.0,0.2,0.004963576158940396,21.0,0.8,0,0.04955078125,5.6
19,1,0.01,5,99.8,0.2,0.0,0.017218749999999918,14.8,3.8000000000000003,0,0.07499999999999994,1.0
19,1,0.01,5,114.0,2.4,0.0,0.0049687388987566606,19.2,0.2,0,0.06749999999999998,4.4
19,1,0.01,5,125.8,1.0,0.0,0.009108333333333328,18.0,2.6,0,0.07818181818181816,1.8
19,1,0.01,5,129.0,2.5999999999999996,0.0,0.006397727272727232,21.8,2.2,0,0.07450000000000001,4.0
19,1,0.01,10,123.2,0.2,0.0,0.004954935622317597,16.0,0.6000000000000001,0,0.07499999999999997,1.2
19,1,0.01,10,114.6,1.6,0.0,0.004921794871794872,21.0,0.0,0,0.049596153846153845,2.4
19,1,0.01,10,108.6,0.4,0.0,0.0065454545454545435,18.4,1.6,0,0.05999999999999994,0.6
19,1,0.01,10,104.2,2.2,0.0,0.004953461538461539,17.2,0.6000000000000001,0,0.04989754098360656,3.0
19,1,0.01,10,123.2,0.8,0.0,0.005788461538461506,16.8,2.2,0,0.06892857142857135,2.8
19,1,0.01,10,87.2,1.6,0.0,0.004976923076923077,17.2,0.6000000000000001,0,0.060416666666666674,2.2
19,1,0.01,10,128.4,2.0,0.0,0.008134615384615395,19.0,3.0,0,0.07035714285714291,3.2
19,1,0.01,10,108.2,0.8,0.0,0.004852961672473868,18.6,0.6000000000000001,0,0.0504999999999999,1.4
19,1,0.01,10,123.0,2.4,0.0,0.004994539249146758,19.6,1.6,0,0.38124999999999987,3.8
19,1,0.01,10,107.4,2.4,0.0,0.006500000000000003,19.2,1.6,0,0.049125,3.8
19,1,0.01,10,114.0,0.6,0.0,0.008022727272727253,17.4,2.8000000000000003,0,0.06928571428571428,2.0
19,1,0.01,10,104.0,1.8,0.0,0.0049450381679389315,17.4,0.2,0,0.04875,2.0
19,1,0.01,10,98.0,0.2,0.0,0.004999161425576519,17.0,2.0,0,0.04955223880597015,0.4
19,1,0.01,10,114.2,3.0,0.0,0.004888057040998217,18.4,0.2,0,0.049125,4.8
19,1,0.01,10,119.6,0.8,0.0,0.008684210526315787,17.4,3.2,0,0.06642857142857143,1.0
19,1,0.01,10,102.6,1.7999999999999998,0.0,0.00490857142857143,19.2,0.4,0,0.048715277777777774,2.2
19,1,0.01,10,94.8,1.0,0.0,0.004973856209150327,16.0,2.2,0,0.07374999999999991,1.6
19,1,0.01,10,114.0,2.6,0.0,0.0048764587525150895,16.6,0.6000000000000001,0,0.04872767857142857,3.6
19,1,0.01,10,129.4,1.0,0.0,0.004963576158940396,19.0,2.8,0,0.1014999999999997,3.0
19,1,0.01,10,95.2,2.4,0.0,0.004894493783303729,19.2,1.2,0,0.04898550724637681,3.2
19,1,0.01,10,133.4,0.6000000000000001,0.0,0.00816964285714287,18.6,2.0,0,0.08625000000000006,1.0
19,1,0.01,10,114.6,1.7999999999999998,0.0,0.0048693009118541035,22.2,0.6000000000000001,0,0.04907552083333333,2.6
19,1,0.01,10,123.0,0.4,0.0,0.004976252319109463,18.2,2.0,0,0.04942460317460318,1.4
19,1,0.01,10,116.2,3.2,0.0,0.004971,21.0,0.6,0,0.06944444444444442,5.0
19,1,0.01,10,109.4,1.4,0.0,0.004995057034220532,16.6,3.2,0,0.09916666666666654,1.8
19,1,0.01,20,111.0,2.8,0.0,0.004860746003552398,18.8,0.0,0,0.04841417910447761,4.2
19,1,0.01,20,112.4,0.2,0.0,0.007659090909090909,17.0,2.8000000000000003,0,0.05549999999999997,0.4
19,1,0.01,20,100.2,3.0,0.0,0.005386363636363625,18.0,0.6,0,0.04947265624999999,3.8
19,1,0.01,20,114.792,0.4,0.0,0.004995035269594409,16.6,3.0,0,0.05649999999999995,0.6
19,1,0.01,20,104.407,3.801,0.0,0.004848365998806873,18.4,0.0,0,0.048660714285714286,5.202
19,1,0.01,20,107.8,0.8,0.0,0.013750000000000213,17.8,4.2,0,0.08531249999999992,0.8
19,1,0.01,20,110.2,2.0,0.0,0.004994871794871796,17.0,0.4,0,0.04904296875,2.8
19,1,0.01,20,115.8,0.8,0.0,0.00817499999999999,18.2,2.8,0,0.08454545454545455,1.6
19,1,0.01,20,101.0,2.0,0.0,0.004944212523719166,18.6,0.6000000000000001,0,0.04898897058823529,3.0
19,1,0.01,20,107.4,1.8,0.0,0.007527777777777772,16.0,1.5999999999999999,0,0.081,2.4
19,1,0.01,20,119.8,3.8,0.0,0.004948639455782313,19.2,1.6,0,0.049350649350649346,4.8
19,1,0.01,20,112.0,1.6,0.0,0.012999999999999361,16.4,4.800000000000001,0,0.0820833333333334,2.0
19,1,0.01,20,119.2,3.0,0.0,0.0049675590551181105,21.6,0.8,0,0.049967532467532466,4.6
19,1,0.01,20,111.2,0.2,0.0,0.007694444444444426,16.6,3.0,0,0.08928571428571425,0.4
19,1,0.01,20,101.8,3.6,0.0,0.004875862068965517,18.6,0.2,0,0.048477272727272716,4.0
19,1,0.01,20,121.2,1.8,0.0,0.009449999999999967,15.0,4.0,0,0.06099999999999994,2.6
19,1,0.01,20,98.2,2.4,0.0,0.0049721875,21.8,1.8,0,0.05541666666666663,3.8
19,1,0.01,20,94.8,0.2,0.0,0.005781249999999996,12.8,2.0,0,0.04891203703703704,0.8
19,1,0.01,20,105.4,2.4,0.0,0.004833216783216783,17.8,0.0,0,0.04953947368421052,3.6
19,1,0.01,20,112.4,0.2,0.0,0.0057500000000000285,15.8,2.4000000000000004,0,0.04988095238095238,0.2
19,1,0.01,20,101.4,1.2000000000000002,0.0,0.004948226950354609,19.0,0.8,0,0.04904929577464789,2.2
19,1,0.01,20,85.6,0.4,0.0,0.004886008230452675,15.8,1.0,0,0.08444444444444443,0.4
19,1,0.01,20,99.6,1.0,0.0,0.00485990990990991,13.8,0.2,0,0.04835526315789474,1.6
19,1,0.01,20,116.4,2.6,0.0,0.0053571428571428355,18.2,2.0,0,0.08499999999999998,4.0
19,1,0.01,20,106.4,2.6,0.0,0.005788461538461531,19.2,1.8,0,0.04970149253731343,2.8
19,1,0.01,50,105.2,0.6,0.0,0.004984547461368654,16.0,1.4,0,0.049934210526315796,1.0
19,1,0.01,50,92.6,1.6,0.0,0.004954951456310679,16.2,0.8,0,0.30749999999999966,2.0
19,1,0.01,50,105.8,0.2,0.0,0.006553571428571489,14.2,1.4,0,0.049631147540983606,0.8
19,1,0.01,50,119.6,1.7999999999999998,0.0,0.004960312499999999,21.2,1.2,0,0.04988636363636364,3.0
19,1,0.01,50,114.8,1.2000000000000002,0.0,0.004973069306930693,16.8,0.8,0,0.04995833333333333,2.2
19,1,0.01,50,108.0,1.7999999999999998,0.0,0.004998916967509025,20.2,1.2,0,0.04962662337662338,2.8
19,1,0.01,50,111.2,1.2000000000000002,0.0,0.005442307692307671,15.8,2.0,0,0.049652777777777775,1.4
19,1,0.01,50,114.0,2.2,0.0,0.0049443868739205525,20.4,1.0,0,0.0489527027027027,2.8
19,1,0.01,50,122.6,1.4,0.0,0.005522727272727249,18.8,3.6,0,0.05312500000000004,1.6
19,1,0.01,50,88.2,2.4000000000000004,0.0,0.004890869565217391,16.8,0.2,0,0.04911231884057972,3.2
19,1,0.01,50,116.4,0.6000000000000001,0.0,0.008647058823529405,16.2,2.2,0,0.05062499999999998,1.6
19,1,0.01,50,116.8,2.4,0.0,0.00495608214849921,21.2,0.8,0,0.07138888888888888,3.6
19,1,0.01,50,107.0,0.8,0.0,0.004997995991983968,16.4,2.8000000000000003,0,0.04839285714285714,2.0
19,1,0.01,50,105.4,1.8,0.0,0.004946450304259635,17.8,0.2,0,0.06821428571428574,3.4
19,1,0.01,50,112.6,0.6000000000000001,0.0,0.004990380761523045,16.6,2.4,0,0.06291666666666662,1.6
19,1,0.01,50,95.2,1.4,0.0,0.004906542056074766,17.8,0.0,0,0.05700000000000003,2.0
19,1,0.01,50,109.2,0.0,0.0,0.0049596638655462185,16.8,1.4,0,0.04955357142857143,0.4
19,1,0.01,50,94.4,2.0,0.0,0.005410000000000011,17.2,0.4,0,0.04865808823529412,2.4
19,1,0.01,50,120.6,1.2,0.0,0.004943253968253968,16.4,1.5999999999999999,0,0.07149999999999998,2.2
19,1,0.01,50,120.2,1.6,0.0,0.004971612903225806,20.4,1.6,0,0.04996428571428572,2.4
19,1,0.01,50,117.4,0.6000000000000001,0.0,0.0049531135531135535,19.6,1.4,0,0.07928571428571433,1.0
19,1,0.01,50,116.4,2.5999999999999996,0.0,0.0049301794453507335,19.0,1.4,0,0.0504999999999999,4.0
19,1,0.01,50,104.8,1.0,0.0,0.004940434782608695,16.0,1.5999999999999999,0,0.04903846153846154,1.4
19,1,0.01,50,99.2,3.6,0.0,0.0049368782161235,19.4,1.4,0,0.04898972602739726,5.0
19,1,0.01,50,135.2,0.4,0.0,0.008477272727272759,18.2,3.5999999999999996,0,0.08499999999999994,1.4
19,1,0.01,500,99.0,1.7999999999999998,0.0,0.004963670411985019,17.6,0.4,0,0.04902272727272727,3.4
19,1,0.01,500,125.6,0.6,0.0,0.004947232472324723,18.4,1.8,0,0.06500000000000004,1.0
19,1,0.01,500,94.6,2.4,0.0,0.004933210332103322,17.8,1.0,0,0.049375,3.0
19,1,0.01,500,107.4,0.2,0.0,0.004955102040816326,15.4,1.6,0,0.05249999999999995,0.6
19,1,0.01,500,94.8,1.6,0.0,0.004871028037383178,18.0,0.2,0,0.04904296875,2.6
19,1,0.01,500,106.6,0.0,0.0,0.004969574036511156,16.0,1.6,0,0.06149999999999993,0.2
19,1,0.01,500,89.4,1.2000000000000002,0.0,0.004954176610978521,15.2,0.2,0,0.049035087719298244,1.6
19,1,0.01,500,96.0,1.0,0.0,0.0054531249999999875,14.6,1.2,0,0.06499999999999995,2.0
19,1,0.01,500,92.0,3.4,0.0,0.004990380761523047,16.4,1.2,0,0.05850000000000007,4.2
19,1,0.01,500,111.6,1.0,0.0,0.008619047619047611,18.4,3.4,0,0.07312500000000001,1.4
19,1,0.01,500,89.8,1.6,0.0,0.005950000000000014,17.6,1.0,0,0.04859374999999999,2.4
19,1,0.01,500,105.4,0.0,0.0,0.004947152619589978,14.4,1.2,0,0.04973557692307692,0.0
19,1,0.01,500,100.8,1.4,0.0,0.004894455066921607,16.8,0.2,0,0.04911016949152543,1.8
19,1,0.01,500,113.2,0.6,0.0,0.007921052631578952,17.4,1.2,0,0.08324999999999996,1.4
19,1,0.01,500,107.6,1.2,0.0,0.004917525773195876,19.4,0.8,0,0.04972426470588236,2.2
19,1,0.01,500,117.0,0.0,0.0,0.004946153846153847,17.6,1.0,0,0.0708333333333332,0.4
19,1,0.01,500,99.8,2.8,0.0,0.004862809917355372,17.4,0.0,0,0.048208333333333325,3.0
19,1,0.01,500,123.0,0.0,0.0,0.006462499999999972,19.2,2.8,0,0.04967307692307691,0.0
19,1,0.01,500,114.6,3.2,0.0,0.004974712643678161,20.4,1.2000000000000002,0,0.051999999999999956,4.8
19,1,0.01,500,106.6,0.0,0.0,0.00694736842105262,16.4,2.0,0,0.04986538461538461,0.2
19,1,0.01,500,119.4,5.2,0.0,0.0049028880866425996,18.4,0.4,0,0.04879870129870129,6.0
19,1,0.01,500,116.0,0.6,0.0,0.01768749999999983,20.2,5.4,0,0.08937499999999998,2.6
19,1,0.01,500,111.4,2.6,0.0,0.0048652920962199316,18.4,0.0,0,0.04942567567567568,3.6
19,1,0.01,500,104.8,0.4,0.0,0.005958333333333241,16.0,2.8000000000000003,0,0.049421296296296297,0.6
19,1,0.01,500,111.4,2.4000000000000004,0.0,0.004974091627172196,21.6,0.6000000000000001,0,0.049927536231884055,3.6
19,1,0.01,1000,119.2,0.8,0.0,0.007423913043478246,17.4,2.0,0,0.06785714285714274,1.4
19,1,0.01,1000,81.4,1.4,0.0,0.004953707865168539,15.8,0.2,0,0.05,2.2
